32,45.78211867712531,4.873013686868671,2145,1427961391000,1427988249000,459.6251206397274
32,45.52831118818147,4.86337950644842,672,1427991275000,1428028451000,483.1364694980327
32,45.78755944448541,4.883159999999997,3,1428030401000,1428038519000,372.69421037587034
32,45.78330083333349,4.873476666666664,2,1428038758000,1428119622000,10.823858233861502
32,45.52830840278549,4.863419652777773,168,1428119643000,1428121313000,30.998695200279226
32,45.07070300092412,5.555621210526317,95,1428296995000,1428299062000,401.5118847124365
32,45.03264885403576,5.504380459770117,29,1428306462000,1428371788000,499.11295214074994
32,45.52835494214943,4.863402951541848,227,1428371798000,1428374059000,421.29774726744046
32,45.76550295907991,4.862746559139785,31,1428428516000,1428486466000,310.0486433831161
32,45.78229405718216,4.872101194295902,187,1428486571000,1428505953000,479.39976242139903
32,45.72773916961755,4.8965825,2,1428507433000,1428512047000,251.8026502617023
32,45.52833425492295,4.863363107843142,170,1428512057000,1428591347000,42.94537643953401
32,45.78212959789273,4.8734235858585855,66,1428591398000,1428630856000,300.7607827211581
32,45.528292120320465,4.863369477317555,169,1428630872000,1428635261000,34.61453251556725
32,45.78242190933003,4.87250016516517,111,1428635951000,1428680272000,487.13680790297786
32,45.52826891807074,4.863410359062939,1736,1428680295000,1429084818000,154.9601710772022
32,45.782023783861554,4.87169846846847,37,1429084950000,1429118585000,87.17354588911164
32,45.52827097219236,4.863452589358498,2863,1429118595000,1429239614000,83.80179802008263
32,45.07079339766491,5.556329999999978,830,1429699752000,1429710516000,492.31199230499834
32,45.07251098577447,5.55157029868578,279,1429710526000,1429713851000,492.0722251536042
32,45.07078388234863,5.556121735159816,146,1429713861000,1429715873000,486.87339536366676
32,45.06507980193064,5.490016937669374,123,1429861603000,1429862823000,497.7659668909053
32,45.05772495113903,5.479713687664042,127,1429863733000,1429864993000,497.42932717617145
32,45.07130286419518,5.556061949685534,53,1429869494000,1429878320000,493.28558912809433
32,45.072422121908836,5.551929213333332,125,1429878330000,1429879593000,486.59717958110474
32,45.52830026814113,4.863434279711403,3649,1430047078000,1430330794000,251.89831878516284
