75,45.782113888890876,4.872494444444443,3,1427796279000,1427817989000,5.375075720925716
75,45.78311692776679,4.873727851405625,83,1427869088000,1427872497000,47.50163821653366
75,45.78331583333472,4.8738891666666655,2,1428056280000,1428058119000,13.739986763505623
75,45.783061510427544,4.873652447916666,32,1428058253000,1428061829000,36.30994429987486
75,45.78325000005631,4.873795294117649,34,1428065676000,1428067746000,49.536472117348445
75,45.783091619112284,4.873745785714288,70,1428069577000,1428076770000,49.59636423616817
75,45.78297960786043,4.873596797385619,51,1428151669000,1428160365000,28.26600124124291
75,45.782961666682766,4.873412857142857,7,1428240110000,1428245937000,40.21951530026827
75,45.18890990784269,5.724888924731173,217,1428307435000,1428309595000,45.99889810416289
75,45.19251628918411,5.729780165745864,181,1428319642000,1428321442000,44.21400085362107
75,45.19110166668074,5.714272500000001,2,1428324682000,1428332651000,13.710366345793354
75,45.769001944508865,4.832150833333332,6,1428333373000,1428348626000,48.21033498497928
75,45.78294280005877,4.8737944,25,1428394429000,1428396568000,44.97651788502758
75,45.76917588239683,4.831938137254902,17,1428397885000,1428400588000,31.88351630014491
75,45.78294514587079,4.873799124999999,80,1428404812000,1428437381000,43.23041273814425
75,45.783036119827855,4.873834140625002,64,1428474968000,1428482513000,44.48078326661768
75,45.783250400034014,4.8737682,25,1428485472000,1428497416000,47.70869198106151
75,45.782539393965834,4.871979242424241,11,1428643166000,1428662165000,33.73266932112057
75,45.78292933337153,4.87384491666667,20,1428666288000,1428671059000,36.83375512387181
75,45.78283119370517,4.873780247747752,74,1428671339000,1428673835000,42.951939665379285
75,45.783351428635235,4.873943452380954,14,1428674631000,1428693827000,49.52304236281871
75,45.77116311883071,4.831405792079209,101,1428748058000,1428751239000,44.91913604637113
75,45.78304851356146,4.873696216216218,37,1428752426000,1428754998000,41.98631410563898
75,45.78310382359418,4.873774999999999,17,1428837898000,1428842728000,41.951031368882795
75,45.78293615082746,4.873811676587297,168,1428842808000,1428845722000,46.509362692389175
75,45.783273484868914,4.873725075757576,22,1428851471000,1428853786000,48.92438818468575
75,45.7690746032065,4.832025634920634,21,1428856166000,1428866010000,48.415781297273625
75,45.782860925982405,4.873726851851851,9,1428902880000,1428913239000,43.19261826441447
75,45.76956027780689,4.835086111111112,6,1428921216000,1428924367000,42.78607938016078
75,45.78299784558209,4.873797926829269,41,1428925038000,1428930843000,44.267421648267224
75,45.78328480396317,4.873738921568626,17,1428995176000,1429006392000,42.27273743628402
75,45.78286960324769,4.873705158730159,21,1429087195000,1429097129000,46.51970360841237
75,45.783060528475154,4.873726016260164,41,1429098278000,1429113381000,32.99187507478578
75,45.78293496456972,4.873817801418443,47,1429183745000,1429191884000,35.61108885700629
75,45.76916466670821,4.831966999999999,5,1429201738000,1429216536000,31.859292760816498
75,45.78343064113275,4.873901538461539,13,1429284604000,1429303094000,49.692515100835465
75,45.76960611112952,4.832137777777781,3,1429341594000,1429346496000,16.811937622114815
75,45.769134722310724,4.831781666666669,6,1429347635000,1429353168000,47.969578867756645
75,45.78158000000121,4.868685,2,1429356264000,1429373749000,19.981066931816706
75,45.769615600023634,4.835178933333332,25,1429520261000,1429527586000,46.53584169707084
75,45.78294682696859,4.873770000000005,52,1429528111000,1429530199000,46.6631069766973
75,45.78310326321114,4.873723035087707,190,1429537653000,1429539544000,48.691242658951424
75,45.78282600000479,4.873803666666669,5,1429593549000,1429610843000,9.71340868513495
75,45.78307613157207,4.8737013608562645,109,1429613209000,1429620154000,46.769506760308786
75,45.78332000003855,4.873786333333335,5,1429641249000,1429643350000,38.59294782584968
75,45.78299933340585,4.87380323809524,35,1429646418000,1429651101000,47.184126423340814
75,45.78305228075757,4.873762763157896,38,1429680495000,1429696314000,45.27345943435759
75,45.78311880955917,4.87380988095238,28,1429697715000,1429709425000,45.79910692507152
75,45.7830933712865,4.873793977272729,44,1429853087000,1429854967000,47.676239792204385
75,45.78286546880374,4.873362031249999,32,1429855877000,1429869270000,43.438192863245376
75,45.7829567635991,4.873765620155042,86,1429874238000,1429879263000,38.92156661388904
75,45.76783025003177,4.845432291666667,40,1429960169000,1429965070000,48.45699142419817
75,45.77765068863016,4.853429011976053,167,1430055199000,1430073818000,34.07836813258473
75,45.78468642864766,4.882420238095237,7,1430107144000,1430146582000,45.808093411271685
75,45.78307507579938,4.873645757575758,22,1430201124000,1430210414000,42.664188721666925
75,45.78278243595923,4.873782756410256,26,1430297221000,1430300958000,49.36995889823798
